,chronological,restaurant,username,review,rating,daysago,linktoreview,rest_id
3,3,McDonald's Cornellà Splau,Hana Xnt19,The worst McDonald's I have ever seen.,1,30,https://www.google.com/maps/contrib/118437852417675904328/reviews?hl=en,1
4,4,McDonald's Cornellà Splau,sah fakir,Servicio penoso! 1 hora para un simple Happy meal y un helado...,1,30,https://www.google.com/maps/contrib/106223184435854054989/reviews?hl=en,1
5,5,McDonald's Cornellà Splau,Montse Molina,Excelente!!! No he encontrado un McDonald's con un trato y servicio tan bueno y asi se lo he comentado a su encargada Virginia al marchar. ...,5,30,https://www.google.com/maps/contrib/115274854521113052517/reviews?hl=en,1
6,6,McDonald's Cornellà Splau,J S,"La atencion de Chelo ha sido fabulosa, muy agradable en el trato. Mas destacable aun teniendo en cuenta las caracteristicas de un servicio de comida rapida.",5,30,https://www.google.com/maps/contrib/103101883894240908683/reviews?hl=en,1
7,7,McDonald's Cornellà Splau,diego espinosa,"Realmente falta GERENCIA en este sitio: es claro que no estan preparados para servir el volumen de ordenes que reciben. Simplemente, si solo puedes atender el negocio con poca gente, retirate y deja que otro haga el trabajo. Nada en este negocio sirve...",1,30,https://www.google.com/maps/contrib/100531293058399534155/reviews?hl=en,1
8,8,McDonald's Cornellà Splau,TAMARA DERAS,No Review,5,30,https://www.google.com/maps/contrib/104412451516832924355/reviews?hl=en,1
9,9,McDonald's Cornellà Splau,ingrid deras,No Review,5,30,https://www.google.com/maps/contrib/107747710319681533397/reviews?hl=en,1
10,10,McDonald's Cornellà Splau,Jose Luis Diaz,Cerrado antes de la hora establecida,1,30,https://www.google.com/maps/contrib/105902693583043878850/reviews?hl=en,1
11,11,McDonald's Cornellà Splau,Lluis Munoz Alvarez,Pone que cierra a la 1:00 pero a las 0:10 esta cerrado.,1,30,https://www.google.com/maps/contrib/112048884215213236378/reviews?hl=en,1
12,12,McDonald's Cornellà Splau,Esther Garcia,No Review,5,30,https://www.google.com/maps/contrib/105572534769126870538/reviews?hl=en,1
13,13,McDonald's Cornellà Splau,Roc Altet Vidal,Llevamos mas de una hora y no siquiera pone que estan elaborando nuestro pedido.,2,30,https://www.google.com/maps/contrib/103803332448656619716/reviews?hl=en,1
14,14,McDonald's Cornellà Splau,Aurora MV,"Llevamos mas de una hora esperando nuestro pedido, nos han traido dos veces uno equivocado. El peor Mc Donalds que he pisado",1,30,https://www.google.com/maps/contrib/116760959315084836074/reviews?hl=en,1
15,15,McDonald's Cornellà Splau,Laia Murillo Farres,No Review,1,30,https://www.google.com/maps/contrib/108685740467206868041/reviews?hl=en,1
16,16,McDonald's Cornellà Splau,Margarita Els Monjos,No Review,5,30,https://www.google.com/maps/contrib/100751227473059872780/reviews?hl=en,1
17,17,McDonald's Cornellà Splau,Francisco Gonzalez Espinosa,No Review,5,30,https://www.google.com/maps/contrib/106845644042071853780/reviews?hl=en,1
18,18,McDonald's Cornellà Splau,Pilar Martin,Se esta muy tranquilo y hay mucho aparcamiento .el personal muy atento,3,30,https://www.google.com/maps/contrib/104869410959944547656/reviews?hl=en,1
19,19,McDonald's Cornellà Splau,CTF MIOS,"El encargado del MacDonalds Splau Cornella bellisima persona, muy amable y muy buena persona ayudando a los clientes",5,30,https://www.google.com/maps/contrib/105918648635188015029/reviews?hl=en,1
20,20,McDonald's Cornellà Splau,Jose Gutierrez,No Review,4,60,https://www.google.com/maps/contrib/116231711736859239289/reviews?hl=en,1
21,21,McDonald's Cornellà Splau,Daysi Taveras Cuello,No Review,5,60,https://www.google.com/maps/contrib/100878388905050819327/reviews?hl=en,1
22,22,McDonald's Cornellà Splau,gemma,25 minutos para que te traigan una hamburguesa... Y encima se habian olvidado de hacerla cuando hemos ido a preguntar que pasaba,1,60,https://www.google.com/maps/contrib/102538942646277931518/reviews?hl=en,1
23,23,McDonald's Cornellà Splau,Carlos Lopez,No Review,1,60,https://www.google.com/maps/contrib/105011549725257590338/reviews?hl=en,1
24,24,McDonald's Cornellà Splau,Silvia David,No Review,5,60,https://www.google.com/maps/contrib/115828009591023955557/reviews?hl=en,1
25,25,McDonald's Cornellà Splau,Aleix Gregorio Pascual,No Review,4,60,https://www.google.com/maps/contrib/115224967652348451252/reviews?hl=en,1
26,26,McDonald's Cornellà Splau,jose ortiz,No Review,2,60,https://www.google.com/maps/contrib/108091956703342743925/reviews?hl=en,1
27,27,McDonald's Cornellà Splau,Armand Creus,No Review,5,90,https://www.google.com/maps/contrib/100993447206902418087/reviews?hl=en,1
28,28,McDonald's Cornellà Splau,German Del Pino Oliva,Nos ha atendido Chelo y ha sido un amor. Gracias!!?,5,90,https://www.google.com/maps/contrib/109754481840106317941/reviews?hl=en,1
29,29,McDonald's Cornellà Splau,DAVID REDON VINAS,No Review,3,90,https://www.google.com/maps/contrib/110216162457751274261/reviews?hl=en,1
30,30,McDonald's Cornellà Splau,Neus Casas,"Mal, encima de tardar mucho ni una triste hamburguesa la saben hacer bien",3,90,https://www.google.com/maps/contrib/102388259177309046185/reviews?hl=en,1
31,31,McDonald's Cornellà Splau,xavi blanquez,Simplemente te saca de un apuro.,3,90,https://www.google.com/maps/contrib/114184109001564649145/reviews?hl=en,1
32,32,McDonald's Cornellà Splau,Laura Diez Dominguez,No Review,4,90,https://www.google.com/maps/contrib/114045263695007408558/reviews?hl=en,1
33,33,McDonald's Cornellà Splau,Rasivan GanJahman,No Review,2,90,https://www.google.com/maps/contrib/115746666363913121588/reviews?hl=en,1
34,34,McDonald's Cornellà Splau,Paola Diaz,"De los MC Donald's que hemos ido en Barcelona este es el que menos nos ha gustado, muy deficiente y pocas ganas de mejorar en cuanto a la atencion. Un trabajador de la caja muy poco amable y encargado o responble ni idea de trato al cliente, pasan totalmente.",1,90,https://www.google.com/maps/contrib/109233443401176829024/reviews?hl=en,1
35,35,McDonald's Cornellà Splau,karina redondo,"Todo bien la verdad, la que cobra a tenido una equivocacion no se trata de equivocarse por que cual quier persona se puede equivocar, lo peor es que se esta como cachodeando en nuestro cara y como riendose y cuando le estamos hablando del ...",3,90,https://www.google.com/maps/contrib/109871362520151678892/reviews?hl=en,1
36,36,McDonald's Cornellà Splau,Noelia Sosa,No Review,4,90,https://www.google.com/maps/contrib/115434347220007331205/reviews?hl=en,1
37,37,McDonald's Cornellà Splau,Jose Maria Mirallas Sentelles,No Review,1,90,https://www.google.com/maps/contrib/101786275598181728514/reviews?hl=en,1
38,38,McDonald's Cornellà Splau,Lola,No esta mal.,3,90,https://www.google.com/maps/contrib/107023456055221332556/reviews?hl=en,1
39,39,McDonald's Cornellà Splau,Mari Carmen Galvez Manzanares,No Review,5,90,https://www.google.com/maps/contrib/100629778223093070721/reviews?hl=en,1
40,40,McDonald's Cornellà Splau,Nora Escofet,"Comimos despues del cine. Sitio limpio y agradable, siendo conciente que es un centro comercial",5,90,https://www.google.com/maps/contrib/101172453980140240013/reviews?hl=en,1
41,41,McDonald's Cornellà Splau,jose morao,No Review,4,90,https://www.google.com/maps/contrib/101525509302917360055/reviews?hl=en,1
42,42,McDonald's Cornellà Splau,Adrian Mendez,Un McDonald's mas,4,120,https://www.google.com/maps/contrib/100454328508997538230/reviews?hl=en,1
43,43,McDonald's Cornellà Splau,Jose Manuel Labrador Rozas,"Perfecto , un servicio de 10 y una atencion del personal magnifica en especial de Bryan , que se desvive por satisfacer al cliente",5,120,https://www.google.com/maps/contrib/104219425494211507699/reviews?hl=en,1
44,44,McDonald's Cornellà Splau,Sonia Gonzalez Gonzalez,No Review,1,120,https://www.google.com/maps/contrib/118090107371031752274/reviews?hl=en,1
45,45,McDonald's Cornellà Splau,Jose Luis - Heilig,"Local correcto con terraza.

La terraza estaba bastante sucia, por restos que han dejado otros usuarios. ...",3,120,https://www.google.com/maps/contrib/105684923945072753879/reviews?hl=en,1
46,46,McDonald's Cornellà Splau,Daniel Seisdedos,Que decir. Solo se puede calificar el emplazamiento. Depende del dia de la semana. Pero el finde que siempre esta lleno es mucho estres comer ai.,3,120,https://www.google.com/maps/contrib/112866496947564688170/reviews?hl=en,1
47,47,McDonald's Cornellà Splau,Xavier pena de la Torre,Fas food... Sin mas,1,120,https://www.google.com/maps/contrib/114559176111097600037/reviews?hl=en,1
48,48,McDonald's Cornellà Splau,Jefferson Pena,La atencion de Chelo ha sido genial una senora muy atenta y amable gracias,5,120,https://www.google.com/maps/contrib/101622819766187009449/reviews?hl=en,1
49,49,McDonald's Cornellà Splau,L. glez,"La comida bien, como casi cualquiera de la cadena, las mesas estaban muchas sucias asi que si hubiera un poco de mejora en eso creo que mejoraria mas.",3,120,https://www.google.com/maps/contrib/116687124100460413256/reviews?hl=en,1
50,50,McDonald's Cornellà Splau,Pauli Campi,McDonald's inside Comercial Splau,3,120,https://www.google.com/maps/contrib/102896692146112894115/reviews?hl=en,1
51,51,McDonald's Cornellà Splau,Freddy Lopez reyes,MC Donald de siempre pero la atencion de los empleados es muy buena,5,120,https://www.google.com/maps/contrib/113280494550846773522/reviews?hl=en,1
52,52,McDonald's Cornellà Splau,Omar Dahchouri Ahbari,No Review,5,120,https://www.google.com/maps/contrib/114585177755390417060/reviews?hl=en,1
53,53,McDonald's Cornellà Splau,Mayra Gonzalez o,No Review,5,120,https://www.google.com/maps/contrib/101169073998610702596/reviews?hl=en,1
54,54,McDonald's Cornellà Splau,Leszek Kowalski,No Review,2,120,https://www.google.com/maps/contrib/112842246331246844703/reviews?hl=en,1
55,55,McDonald's Cornellà Splau,Isabel Rodriguez,No Review,5,120,https://www.google.com/maps/contrib/109468329526135034628/reviews?hl=en,1
56,56,McDonald's Cornellà Splau,Junior Silva,No Review,4,120,https://www.google.com/maps/contrib/114973016484059443414/reviews?hl=en,1
57,57,McDonald's Cornellà Splau,Pepi Perez,"He observado,que en los MacDonalds, estan los lavabos muy limpios, asi da gusto entrar",2,150,https://www.google.com/maps/contrib/115901411271754011456/reviews?hl=en,1
58,58,McDonald's Cornellà Splau,Laura Thompson,"Muchisimas Gracias al excelente servicio al cliente que Chelo nos ofrecio !! Desde recibirnos  con una sonrisa hasta ayuda a traer la comida a la mesa.
Que Senora tan amable , sin duda la mejor experiencia que haya tenido en ...",5,150,https://www.google.com/maps/contrib/102956185630326050281/reviews?hl=en,1
59,59,McDonald's Cornellà Splau,Mireia Sanchez,"Nos ha encantado el trato cercano, amable y carinoso en concreto de una de las camareras llamada Chelo, muchisimas gracias por el trato.",5,150,https://www.google.com/maps/contrib/109768016232940823844/reviews?hl=en,1
60,60,McDonald's Cornellà Splau,Julia Coral,"Nunca antes nos habian atendido tan bien.
Chelo es increible, super carinosa y atenta en todo momento.
Tanto es asi que hemos ido a avisar al encargado por que algo asi es digo de agradecer",5,150,https://www.google.com/maps/contrib/109817440947625188091/reviews?hl=en,1
61,61,McDonald's Cornellà Splau,Marta Guerrero Garcia,"Encantadora Chelo mejor servicio de Mc'Donals encontrado.
Gracias",5,150,https://www.google.com/maps/contrib/115235548705220639664/reviews?hl=en,1
62,62,McDonald's Cornellà Splau,Carlos Gilabert,"El empleado llamado Pol es muy servicial y muy amable, siempre en mi equipo",5,150,https://www.google.com/maps/contrib/109344174045956012164/reviews?hl=en,1
63,63,McDonald's Cornellà Splau,Alex Serrano,"Las trabajadoras unas bordes, mal trato al cliente cuando pides un cambio en el pedido. Lo pides porfavor por que eres intolerante y encima te dicen que no te lo van a cambiar de malas formas. La hoja de reclamaciones ni me la dieron. No vengan sale mas a cuenta ir al antiguo McDonald's a un Km de este.",1,150,https://www.google.com/maps/contrib/117313277514557129607/reviews?hl=en,1
64,64,McDonald's Cornellà Splau,Alex Diaz Olivella,"personal 10/10, comida 10/10, todo 10/10",5,150,https://www.google.com/maps/contrib/100236604848296241806/reviews?hl=en,1
65,65,McDonald's Cornellà Splau,Fran Moreno,No Review,4,150,https://www.google.com/maps/contrib/114001385361873903817/reviews?hl=en,1
66,66,McDonald's Cornellà Splau,Niku Brezu,Ok,5,180,https://www.google.com/maps/contrib/112768181669546626643/reviews?hl=en,1
67,67,McDonald's Cornellà Splau,vanessa marquez,Mui bueno,5,180,https://www.google.com/maps/contrib/101873821559817111241/reviews?hl=en,1
68,68,McDonald's Cornellà Splau,Jesus Rafael Vargas Garcia (vargasgar),"Habia bastante gente y me sorprendio lo rapido que me sirvieron. La comida caliente y la bandeja bien organizada. Local limpio, papeleras limpias.
No me gusto el ambiente, era dia de futbol y habia mucho mucho ruido.",4,180,https://www.google.com/maps/contrib/115301111556169507008/reviews?hl=en,1
69,69,McDonald's Cornellà Splau,Quintino Rodriguez Palomares,"Hola quiero  agradecer la atencion  de la chica que me atendio, se llama chelo eso ponia en su chapa gunto con otra que lleva es  bonita, la amabilidad  y carisma y el carino con que atiende esta chica es especialmente atenta, da gusto ...",5,180,https://www.google.com/maps/contrib/105199028056079965473/reviews?hl=en,1
70,70,McDonald's Cornellà Splau,J Lopez,"Excelente la atencion de los trabajadores... ojala hubiera ese entusiasmo por su trabajo en mas lugares. LA senora que repartia globos y hojas para pintar los ninos,de 10",5,180,https://www.google.com/maps/contrib/107073141490630689610/reviews?hl=en,1
71,71,McDonald's Cornellà Splau,David Toledano,"Es un restaurante de comida rapida como los demas, la atencion me fue muy agradable",4,180,https://www.google.com/maps/contrib/104240409291453983501/reviews?hl=en,1
72,72,McDonald's Cornellà Splau,Anna Miso,"Pongo 5 estrellas por ls trabajadoras/es ya que son super eficientes, limpios y rapidos. La comida igual que todos.",5,180,https://www.google.com/maps/contrib/103757293021083130592/reviews?hl=en,1
73,73,McDonald's Cornellà Splau,Antoan Aguilar,No Review,5,180,https://www.google.com/maps/contrib/103321281211660233973/reviews?hl=en,1
74,74,McDonald's Cornellà Splau,Zamora Moreno,En este McDonald's tienen muy buen trato con el cliente y hace un servicio que no lo he encontrado en otros. Cuando realizas pagar en efectivo en caja las mismas dependientas te cobran y te dan un numero para realizarte ellas el servicio en mesa y no tener que esperar tu el pedido.Gracias por la buena atencion,5,180,https://www.google.com/maps/contrib/112492719922105583456/reviews?hl=en,1
75,75,McDonald's Cornellà Splau,TONI ARIAS REINA,"Atencion despersonalizada y tardanza exagerada, solo nos falto hacernos nosotros el pedido",1,180,https://www.google.com/maps/contrib/118344254403992884042/reviews?hl=en,1
76,76,McDonald's Cornellà Splau,Eurotaxi,No Review,4,180,https://www.google.com/maps/contrib/106690699902099194862/reviews?hl=en,1
77,77,McDonald's Cornellà Splau,Pilar BlancoFolgueira,No Review,4,180,https://www.google.com/maps/contrib/109775999903619757680/reviews?hl=en,1
78,78,McDonald's Cornellà Splau,Samuel Miravet Verde,No Review,3,180,https://www.google.com/maps/contrib/117397468237004772832/reviews?hl=en,1
79,79,McDonald's Cornellà Splau,Alex Terron,No Review,5,180,https://www.google.com/maps/contrib/109797113905252503481/reviews?hl=en,1
80,80,McDonald's Cornellà Splau,GESTORIA EXTRANJERIA CITAS,No Review,5,180,https://www.google.com/maps/contrib/106562532051656693691/reviews?hl=en,1
81,81,McDonald's Cornellà Splau,corto maltes,Ni es rapido ni barato,2,210,https://www.google.com/maps/contrib/108054855348702944429/reviews?hl=en,1
82,82,McDonald's Cornellà Splau,Marvin Erazo Nunez,"Increible atencion por parte de Sajid, te hace sentir como en casa. Muchas gracias por su atencion y trabajo",5,210,https://www.google.com/maps/contrib/114741987509322148936/reviews?hl=en,1
83,83,McDonald's Cornellà Splau,Oscar Lopez,Mas de 40 min esperando un mcflurry,1,210,https://www.google.com/maps/contrib/117423686070450526891/reviews?hl=en,1
